end_period_ts,open_interest,volume,price.close,price.close_dollars,price.high,price.high_dollars,price.low,price.low_dollars,price.max,price.max_dollars,price.mean,price.mean_dollars,price.min,price.min_dollars,price.open,price.open_dollars,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,market
1758340800,105158,2560618,24.0,0.2400,24.0,0.2400,23.0,0.2300,,,23.0,0.2398,,,24.0,0.2400,24.0,0.2400,24,0.2400,24,0.2400,24,0.2400,24,0.2400,22,0.2200,23,0.2300,22,0.2200,23,0.2300,KXNFLGAME-25SEP21NOSEA-NO
1758427200,182339,2560618,22.0,0.2200,24.0,0.2400,21.0,0.2100,,,22.0,0.2280,,,23.0,0.2300,24.0,0.2400,22,0.2200,24,0.2400,22,0.2200,24,0.2400,21,0.2100,23,0.2300,21,0.2100,22,0.2200,KXNFLGAME-25SEP21NOSEA-NO
1757908800,6846,15636897,59.0,0.5900,60.0,0.6000,59.0,0.5900,,,59.0,0.5954,,,59.0,0.5900,59.0,0.5900,59,0.5900,60,0.6000,59,0.5900,59,0.5900,58,0.5800,58,0.5800,44,0.4400,57,0.5700,KXNFLGAME-25SEP21DENLAC-LAC
1757995200,27236,15636897,61.0,0.6100,61.0,0.6100,58.0,0.5800,,,59.0,0.5976,,,59.0,0.5900,59.0,0.5900,60,0.6000,61,0.6100,59,0.5900,59,0.5900,58,0.5800,59,0.5900,56,0.5600,58,0.5800,KXNFLGAME-25SEP21DENLAC-LAC
1758081600,153662,15636897,60.0,0.6000,63.0,0.6300,57.0,0.5700,,,59.0,0.5982,,,60.0,0.6000,61.0,0.6100,60,0.6000,63,0.6300,59,0.5900,60,0.6000,59,0.5900,59,0.5900,57,0.5700,58,0.5800,KXNFLGAME-25SEP21DENLAC-LAC
1758168000,204768,15636897,60.0,0.6000,60.0,0.6000,59.0,0.5900,,,59.0,0.5999,,,60.0,0.6000,60.0,0.6000,60,0.6000,60,0.6000,60,0.6000,60,0.6000,59,0.5900,59,0.5900,59,0.5900,59,0.5900,KXNFLGAME-25SEP21DENLAC-LAC
1758254400,276417,15636897,58.0,0.5800,60.0,0.6000,58.0,0.5800,,,59.0,0.5952,,,60.0,0.6000,60.0,0.6000,58,0.5800,60,0.6000,58,0.5800,60,0.6000,57,0.5700,59,0.5900,57,0.5700,59,0.5900,KXNFLGAME-25SEP21DENLAC-LAC
1758340800,404115,15636897,59.0,0.5900,59.0,0.5900,57.0,0.5700,,,58.0,0.5808,,,58.0,0.5800,58.0,0.5800,59,0.5900,59,0.5900,58,0.5800,58,0.5800,57,0.5700,58,0.5800,57,0.5700,57,0.5700,KXNFLGAME-25SEP21DENLAC-LAC
1758427200,545713,15636897,59.0,0.5900,59.0,0.5900,57.0,0.5700,,,58.0,0.5875,,,59.0,0.5900,59.0,0.5900,59,0.5900,59,0.5900,58,0.5800,59,0.5900,57,0.5700,58,0.5800,57,0.5700,57,0.5700,KXNFLGAME-25SEP21DENLAC-LAC
1757908800,2282,7204869,43.0,0.4300,45.0,0.4500,40.0,0.4000,,,42.0,0.4267,,,43.0,0.4300,43.0,0.4300,43,0.4300,56,0.5600,41,0.4100,43,0.4300,39,0.3900,41,0.4100,39,0.3900,41,0.4100,KXNFLGAME-25SEP21DENLAC-DEN
1757995200,37673,7204869,42.0,0.4200,43.0,0.4300,40.0,0.4000,,,41.0,0.4198,,,43.0,0.4300,43.0,0.4300,42,0.4200,44,0.4400,41,0.4100,43,0.4300,40,0.4000,41,0.4100,39,0.3900,39,0.3900,KXNFLGAME-25SEP21DENLAC-DEN
1758081600,81052,7204869,42.0,0.4200,44.0,0.4400,39.0,0.3900,,,42.0,0.4267,,,42.0,0.4200,42.0,0.4200,42,0.4200,44,0.4400,42,0.4200,42,0.4200,41,0.4100,43,0.4300,39,0.3900,40,0.4000,KXNFLGAME-25SEP21DENLAC-DEN
1758168000,100978,7204869,42.0,0.4200,42.0,0.4200,41.0,0.4100,,,41.0,0.4193,,,42.0,0.4200,42.0,0.4200,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,41,0.4100,41,0.4100,KXNFLGAME-25SEP21DENLAC-DEN
1758254400,113217,7204869,43.0,0.4300,43.0,0.4300,41.0,0.4100,,,41.0,0.4183,,,42.0,0.4200,42.0,0.4200,43,0.4300,43,0.4300,42,0.4200,42,0.4200,42,0.4200,42,0.4200,41,0.4100,41,0.4100,KXNFLGAME-25SEP21DENLAC-DEN
1758340800,125368,7204869,43.0,0.4300,43.0,0.4300,42.0,0.4200,,,42.0,0.4276,,,43.0,0.4300,43.0,0.4300,43,0.4300,44,0.4400,43,0.4300,43,0.4300,42,0.4200,43,0.4300,42,0.4200,42,0.4200,KXNFLGAME-25SEP21DENLAC-DEN
1758427200,146069,7204869,43.0,0.4300,43.0,0.4300,41.0,0.4100,,,42.0,0.4240,,,43.0,0.4300,43.0,0.4300,43,0.4300,43,0.4300,43,0.4300,43,0.4300,41,0.4100,42,0.4200,41,0.4100,42,0.4200,KXNFLGAME-25SEP21DENLAC-DEN
1757908800,94263,9004059,82.0,0.8200,89.0,0.8900,77.0,0.7700,,,81.0,0.8197,,,79.0,0.7900,79.0,0.7900,83,0.8300,90,0.9000,77,0.7700,80,0.8000,81,0.8100,85,0.8500,76,0.7600,78,0.7800,KXNFLGAME-25SEP21GBCLE-GB
1757995200,212751,9004059,82.0,0.8200,84.0,0.8400,79.0,0.7900,,,81.0,0.8170,,,83.0,0.8300,82.0,0.8200,82,0.8200,84,0.8400,80,0.8000,83,0.8300,80,0.8000,82,0.8200,79,0.7900,81,0.8100,KXNFLGAME-25SEP21GBCLE-GB
1758081600,447763,9004059,80.0,0.8000,82.0,0.8200,77.0,0.7700,,,79.0,0.7925,,,82.0,0.8200,82.0,0.8200,80,0.8000,82,0.8200,78,0.7800,82,0.8200,79,0.7900,80,0.8000,77,0.7700,80,0.8000,KXNFLGAME-25SEP21GBCLE-GB
1758168000,557354,9004059,80.0,0.8000,80.0,0.8000,78.0,0.7800,,,79.0,0.7993,,,80.0,0.8000,80.0,0.8000,80,0.8000,80,0.8000,80,0.8000,80,0.8000,79,0.7900,79,0.7900,78,0.7800,79,0.7900,KXNFLGAME-25SEP21GBCLE-GB
1758254400,845831,9004059,80.0,0.8000,80.0,0.8000,78.0,0.7800,,,79.0,0.7994,,,80.0,0.8000,80.0,0.8000,80,0.8000,80,0.8000,79,0.7900,80,0.8000,78,0.7800,79,0.7900,78,0.7800,79,0.7900,KXNFLGAME-25SEP21GBCLE-GB
1758340800,1395180,9004059,80.0,0.8000,80.0,0.8000,78.0,0.7800,,,79.0,0.7995,,,80.0,0.8000,80.0,0.8000,80,0.8000,80,0.8000,79,0.7900,80,0.8000,78,0.7800,79,0.7900,78,0.7800,78,0.7800,KXNFLGAME-25SEP21GBCLE-GB
1758427200,1971497,9004059,80.0,0.8000,80.0,0.8000,78.0,0.7800,,,79.0,0.7994,,,80.0,0.8000,80.0,0.8000,80,0.8000,80,0.8000,79,0.7900,80,0.8000,79,0.7900,79,0.7900,78,0.7800,78,0.7800,KXNFLGAME-25SEP21GBCLE-GB
1757908800,13916,4018832,19.0,0.1900,24.0,0.2400,14.0,0.1400,,,18.0,0.1815,,,23.0,0.2300,22.0,0.2200,19,0.1900,24,0.2400,15,0.1500,23,0.2300,15,0.1500,23,0.2300,14,0.1400,21,0.2100,KXNFLGAME-25SEP21GBCLE-CLE
1757995200,22469,4018832,19.0,0.1900,21.0,0.2100,18.0,0.1800,,,19.0,0.1937,,,19.0,0.1900,19.0,0.1900,21,0.2100,21,0.2100,19,0.1900,19,0.1900,19,0.1900,20,0.2000,15,0.1500,15,0.1500,KXNFLGAME-25SEP21GBCLE-CLE
1758081600,35190,4018832,21.0,0.2100,23.0,0.2300,19.0,0.1900,,,21.0,0.2181,,,21.0,0.2100,19.0,0.1900,22,0.2200,23,0.2300,20,0.2000,21,0.2100,20,0.2000,22,0.2200,19,0.1900,19,0.1900,KXNFLGAME-25SEP21GBCLE-CLE
1758168000,53786,4018832,20.0,0.2000,22.0,0.2200,20.0,0.2000,,,21.0,0.2171,,,22.0,0.2200,21.0,0.2100,21,0.2100,22,0.2200,21,0.2100,22,0.2200,20,0.2000,21,0.2100,20,0.2000,20,0.2000,KXNFLGAME-25SEP21GBCLE-CLE
1758254400,94122,4018832,20.0,0.2000,22.0,0.2200,20.0,0.2000,,,20.0,0.2082,,,21.0,0.2100,20.0,0.2000,22,0.2200,22,0.2200,21,0.2100,21,0.2100,20,0.2000,21,0.2100,20,0.2000,20,0.2000,KXNFLGAME-25SEP21GBCLE-CLE
1758340800,142037,4018832,22.0,0.2200,22.0,0.2200,20.0,0.2000,,,21.0,0.2127,,,22.0,0.2200,20.0,0.2000,22,0.2200,22,0.2200,21,0.2100,22,0.2200,21,0.2100,21,0.2100,20,0.2000,20,0.2000,KXNFLGAME-25SEP21GBCLE-CLE
1758427200,203499,4018832,21.0,0.2100,22.0,0.2200,20.0,0.2000,,,21.0,0.2132,,,22.0,0.2200,22.0,0.2200,21,0.2100,22,0.2200,21,0.2100,22,0.2200,20,0.2000,21,0.2100,20,0.2000,21,0.2100,KXNFLGAME-25SEP21GBCLE-CLE
1757908800,9284,3268267,56.0,0.5600,56.0,0.5600,50.0,0.5000,,,53.0,0.5355,,,52.0,0.5200,52.0,0.5200,56,0.5600,65,0.6500,52,0.5200,52,0.5200,53,0.5300,54,0.5400,40,0.4000,49,0.4900,KXNFLGAME-25SEP21HOUJAC-JAC
1757995200,16601,3268267,55.0,0.5500,56.0,0.5600,52.0,0.5200,,,54.0,0.5446,,,56.0,0.5600,56.0,0.5600,55,0.5500,56,0.5600,53,0.5300,56,0.5600,53,0.5300,54,0.5400,51,0.5100,53,0.5300,KXNFLGAME-25SEP21HOUJAC-JAC
1758081600,43441,3268267,55.0,0.5500,55.0,0.5500,50.0,0.5000,,,53.0,0.5327,,,55.0,0.5500,55.0,0.5500,55,0.5500,55,0.5500,52,0.5200,55,0.5500,53,0.5300,54,0.5400,50,0.5000,53,0.5300,KXNFLGAME-25SEP21HOUJAC-JAC
1758168000,52333,3268267,55.0,0.5500,55.0,0.5500,53.0,0.5300,,,54.0,0.5474,,,55.0,0.5500,55.0,0.5500,55,0.5500,55,0.5500,55,0.5500,55,0.5500,54,0.5400,54,0.5400,53,0.5300,53,0.5300,KXNFLGAME-25SEP21HOUJAC-JAC
1758254400,81038,3268267,54.0,0.5400,55.0,0.5500,53.0,0.5300,,,54.0,0.5445,,,55.0,0.5500,55.0,0.5500,54,0.5400,56,0.5600,54,0.5400,55,0.5500,52,0.5200,54,0.5400,52,0.5200,54,0.5400,KXNFLGAME-25SEP21HOUJAC-JAC
1758340800,100895,3268267,54.0,0.5400,54.0,0.5400,52.0,0.5200,,,53.0,0.5393,,,54.0,0.5400,54.0,0.5400,54,0.5400,54,0.5400,53,0.5300,54,0.5400,52,0.5200,53,0.5300,52,0.5200,52,0.5200,KXNFLGAME-25SEP21HOUJAC-JAC
1758427200,165728,3268267,54.0,0.5400,54.0,0.5400,52.0,0.5200,,,53.0,0.5392,,,54.0,0.5400,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,53,0.5300,53,0.5300,52,0.5200,52,0.5200,KXNFLGAME-25SEP21HOUJAC-JAC
1757908800,5058,5148188,47.0,0.4700,51.0,0.5100,45.0,0.4500,,,47.0,0.4764,,,51.0,0.5100,51.0,0.5100,47,0.4700,60,0.6000,46,0.4600,51,0.5100,44,0.4400,47,0.4700,34,0.3400,47,0.4700,KXNFLGAME-25SEP21HOUJAC-HOU
1757995200,31915,5148188,48.0,0.4800,48.0,0.4800,45.0,0.4500,,,47.0,0.4745,,,47.0,0.4700,47.0,0.4700,48,0.4800,50,0.5000,46,0.4600,47,0.4700,46,0.4600,47,0.4700,44,0.4400,44,0.4400,KXNFLGAME-25SEP21HOUJAC-HOU
1758081600,109842,5148188,47.0,0.4700,50.0,0.5000,45.0,0.4500,,,48.0,0.4802,,,48.0,0.4800,48.0,0.4800,47,0.4700,50,0.5000,46,0.4600,48,0.4800,45,0.4500,48,0.4800,45,0.4500,46,0.4600,KXNFLGAME-25SEP21HOUJAC-HOU
1758168000,173534,5148188,46.0,0.4600,47.0,0.4700,45.0,0.4500,,,46.0,0.4643,,,47.0,0.4700,47.0,0.4700,46,0.4600,47,0.4700,46,0.4600,47,0.4700,45,0.4500,46,0.4600,45,0.4500,45,0.4500,KXNFLGAME-25SEP21HOUJAC-HOU
1758254400,257303,5148188,48.0,0.4800,48.0,0.4800,45.0,0.4500,,,46.0,0.4695,,,46.0,0.4600,46.0,0.4600,48,0.4800,48,0.4800,46,0.4600,46,0.4600,46,0.4600,47,0.4700,45,0.4500,45,0.4500,KXNFLGAME-25SEP21HOUJAC-HOU
1758340800,352618,5148188,48.0,0.4800,48.0,0.4800,46.0,0.4600,,,47.0,0.4792,,,48.0,0.4800,48.0,0.4800,48,0.4800,48,0.4800,47,0.4700,48,0.4800,46,0.4600,47,0.4700,46,0.4600,46,0.4600,KXNFLGAME-25SEP21HOUJAC-HOU
1758427200,524562,5148188,48.0,0.4800,48.0,0.4800,46.0,0.4600,,,46.0,0.4699,,,46.0,0.4600,48.0,0.4800,48,0.4800,48,0.4800,47,0.4700,48,0.4800,46,0.4600,47,0.4700,46,0.4600,46,0.4600,KXNFLGAME-25SEP21HOUJAC-HOU
1757908800,25153,2190119,55.0,0.5500,78.0,0.7800,52.0,0.5200,,,64.0,0.6417,,,54.0,0.5400,54.0,0.5400,71,0.7100,79,0.7900,54,0.5400,54,0.5400,55,0.5500,72,0.7200,41,0.4100,51,0.5100,KXNFLGAME-25SEP21CINMIN-MIN
1757995200,63640,2190119,62.0,0.6200,65.0,0.6500,56.0,0.5600,,,59.0,0.5981,,,60.0,0.6000,55.0,0.5500,62,0.6200,77,0.7700,55,0.5500,71,0.7100,61,0.6100,64,0.6400,50,0.5000,55,0.5500,KXNFLGAME-25SEP21CINMIN-MIN
1758081600,121735,2190119,60.0,0.6000,62.0,0.6200,57.0,0.5700,,,59.0,0.5936,,,62.0,0.6200,62.0,0.6200,60,0.6000,62,0.6200,58,0.5800,62,0.6200,59,0.5900,61,0.6100,57,0.5700,61,0.6100,KXNFLGAME-25SEP21CINMIN-MIN
1758168000,143870,2190119,61.0,0.6100,61.0,0.6100,59.0,0.5900,,,60.0,0.6079,,,60.0,0.6000,60.0,0.6000,61,0.6100,61,0.6100,60,0.6000,60,0.6000,59,0.5900,60,0.6000,59,0.5900,59,0.5900,KXNFLGAME-25SEP21CINMIN-MIN
1758254400,179962,2190119,60.0,0.6000,61.0,0.6100,59.0,0.5900,,,60.0,0.6061,,,61.0,0.6100,61.0,0.6100,60,0.6000,61,0.6100,60,0.6000,61,0.6100,59,0.5900,60,0.6000,59,0.5900,59,0.5900,KXNFLGAME-25SEP21CINMIN-MIN
1758340800,243305,2190119,60.0,0.6000,60.0,0.6000,59.0,0.5900,,,59.0,0.5990,,,60.0,0.6000,60.0,0.6000,60,0.6000,61,0.6100,60,0.6000,60,0.6000,59,0.5900,59,0.5900,59,0.5900,59,0.5900,KXNFLGAME-25SEP21CINMIN-MIN
1758427200,327710,2190119,61.0,0.6100,61.0,0.6100,59.0,0.5900,,,60.0,0.6008,,,60.0,0.6000,60.0,0.6000,61,0.6100,61,0.6100,60,0.6000,60,0.6000,60,0.6000,60,0.6000,59,0.5900,59,0.5900,KXNFLGAME-25SEP21CINMIN-MIN
1757908800,20036,3419592,46.0,0.4600,49.0,0.4900,25.0,0.2500,,,36.0,0.3603,,,47.0,0.4700,49.0,0.4900,46,0.4600,49,0.4900,29,0.2900,49,0.4900,32,0.3200,47,0.4700,22,0.2200,47,0.4700,KXNFLGAME-25SEP21CINMIN-CIN
1757995200,136715,3419592,40.0,0.4000,47.0,0.4700,32.0,0.3200,,,39.0,0.3955,,,46.0,0.4600,46.0,0.4600,40,0.4000,48,0.4800,36,0.3600,46,0.4600,37,0.3700,45,0.4500,23,0.2300,32,0.3200,KXNFLGAME-25SEP21CINMIN-CIN
1758081600,235900,3419592,41.0,0.4100,44.0,0.4400,40.0,0.4000,,,41.0,0.4159,,,40.0,0.4000,40.0,0.4000,41,0.4100,44,0.4400,40,0.4000,40,0.4000,40,0.4000,43,0.4300,37,0.3700,37,0.3700,KXNFLGAME-25SEP21CINMIN-CIN
1758168000,325291,3419592,41.0,0.4100,41.0,0.4100,39.0,0.3900,,,40.0,0.4026,,,41.0,0.4100,41.0,0.4100,41,0.4100,41,0.4100,40,0.4000,41,0.4100,40,0.4000,40,0.4000,39,0.3900,40,0.4000,KXNFLGAME-25SEP21CINMIN-CIN
1758254400,428487,3419592,41.0,0.4100,41.0,0.4100,39.0,0.3900,,,40.0,0.4073,,,41.0,0.4100,41.0,0.4100,41,0.4100,41,0.4100,40,0.4000,41,0.4100,40,0.4000,40,0.4000,39,0.3900,40,0.4000,KXNFLGAME-25SEP21CINMIN-CIN
1758340800,544883,3419592,41.0,0.4100,41.0,0.4100,40.0,0.4000,,,40.0,0.4091,,,41.0,0.4100,41.0,0.4100,41,0.4100,41,0.4100,41,0.4100,41,0.4100,40,0.4000,40,0.4000,39,0.3900,40,0.4000,KXNFLGAME-25SEP21CINMIN-CIN
1758427200,674078,3419592,41.0,0.4100,41.0,0.4100,40.0,0.4000,,,40.0,0.4091,,,40.0,0.4000,41.0,0.4100,41,0.4100,41,0.4100,41,0.4100,41,0.4100,40,0.4000,40,0.4000,40,0.4000,40,0.4000,KXNFLGAME-25SEP21CINMIN-CIN
1757908800,17508,4488498,67.0,0.6700,73.0,0.7300,60.0,0.6000,,,65.0,0.6556,,,60.0,0.6000,60.0,0.6000,70,0.7000,80,0.8000,60,0.6000,60,0.6000,67,0.6700,68,0.6800,44,0.4400,56,0.5600,KXNFLGAME-25SEP21ATLCAR-ATL
1757995200,61205,4488498,72.0,0.7200,72.0,0.7200,67.0,0.6700,,,69.0,0.6941,,,70.0,0.7000,67.0,0.6700,72,0.7200,72,0.7200,67,0.6700,70,0.7000,68,0.6800,70,0.7000,66,0.6600,67,0.6700,KXNFLGAME-25SEP21ATLCAR-ATL
1758081600,168451,4488498,71.0,0.7100,72.0,0.7200,68.0,0.6800,,,70.0,0.7079,,,72.0,0.7200,72.0,0.7200,71,0.7100,77,0.7700,69,0.6900,72,0.7200,70,0.7000,71,0.7100,68,0.6800,68,0.6800,KXNFLGAME-25SEP21ATLCAR-ATL
1758168000,208586,4488498,71.0,0.7100,71.0,0.7100,70.0,0.7000,,,70.0,0.7057,,,71.0,0.7100,71.0,0.7100,71,0.7100,71,0.7100,71,0.7100,71,0.7100,70,0.7000,70,0.7000,70,0.7000,70,0.7000,KXNFLGAME-25SEP21ATLCAR-ATL
1758254400,230338,4488498,69.0,0.6900,71.0,0.7100,68.0,0.6800,,,69.0,0.6990,,,71.0,0.7100,71.0,0.7100,69,0.6900,71,0.7100,69,0.6900,71,0.7100,68,0.6800,70,0.7000,68,0.6800,70,0.7000,KXNFLGAME-25SEP21ATLCAR-ATL
1758340800,425442,4488498,69.0,0.6900,69.0,0.6900,68.0,0.6800,,,68.0,0.6898,,,69.0,0.6900,69.0,0.6900,69,0.6900,69,0.6900,69,0.6900,69,0.6900,68,0.6800,68,0.6800,68,0.6800,68,0.6800,KXNFLGAME-25SEP21ATLCAR-ATL
1758427200,526300,4488498,70.0,0.7000,70.0,0.7000,68.0,0.6800,,,69.0,0.6924,,,69.0,0.6900,69.0,0.6900,70,0.7000,70,0.7000,69,0.6900,69,0.6900,68,0.6800,69,0.6900,68,0.6800,68,0.6800,KXNFLGAME-25SEP21ATLCAR-ATL
1757908800,2286,1862278,33.0,0.3300,42.0,0.4200,33.0,0.3300,,,35.0,0.3576,,,42.0,0.4200,42.0,0.4200,33,0.3300,56,0.5600,33,0.3300,42,0.4200,29,0.2900,41,0.4100,20,0.2000,40,0.4000,KXNFLGAME-25SEP21ATLCAR-CAR
1757995200,7227,1862278,31.0,0.3100,35.0,0.3500,30.0,0.3000,,,33.0,0.3300,,,33.0,0.3300,33.0,0.3300,32,0.3200,36,0.3600,32,0.3200,33,0.3300,31,0.3100,34,0.3400,29,0.2900,29,0.2900,KXNFLGAME-25SEP21ATLCAR-CAR
1758081600,13252,1862278,30.0,0.3000,32.0,0.3200,29.0,0.2900,,,30.0,0.3071,,,31.0,0.3100,31.0,0.3100,30,0.3000,32,0.3200,30,0.3000,32,0.3200,29,0.2900,31,0.3100,28,0.2800,31,0.3100,KXNFLGAME-25SEP21ATLCAR-CAR
1758168000,18471,1862278,30.0,0.3000,30.0,0.3000,29.0,0.2900,,,29.0,0.2997,,,30.0,0.3000,30.0,0.3000,30,0.3000,31,0.3100,30,0.3000,30,0.3000,29,0.2900,29,0.2900,29,0.2900,29,0.2900,KXNFLGAME-25SEP21ATLCAR-CAR
1758254400,27716,1862278,31.0,0.3100,31.0,0.3100,29.0,0.2900,,,30.0,0.3070,,,30.0,0.3000,30.0,0.3000,31,0.3100,31,0.3100,30,0.3000,30,0.3000,30,0.3000,30,0.3000,29,0.2900,29,0.2900,KXNFLGAME-25SEP21ATLCAR-CAR
1758340800,41922,1862278,32.0,0.3200,32.0,0.3200,30.0,0.3000,,,31.0,0.3176,,,31.0,0.3100,31.0,0.3100,32,0.3200,32,0.3200,31,0.3100,31,0.3100,31,0.3100,31,0.3100,30,0.3000,30,0.3000,KXNFLGAME-25SEP21ATLCAR-CAR
1758427200,66606,1862278,32.0,0.3200,32.0,0.3200,30.0,0.3000,,,31.0,0.3135,,,32.0,0.3200,32.0,0.3200,32,0.3200,32,0.3200,31,0.3100,32,0.3200,30,0.3000,31,0.3100,30,0.3000,31,0.3100,KXNFLGAME-25SEP21ATLCAR-CAR
1757908800,16840,12729448,68.0,0.6800,70.0,0.7000,66.0,0.6600,,,68.0,0.6847,,,66.0,0.6600,68.0,0.6800,68,0.6800,71,0.7100,67,0.6700,67,0.6700,66,0.6600,69,0.6900,56,0.5600,66,0.6600,KXNFLGAME-25SEP21LAPHI-PHI
1757995200,30523,12729448,65.0,0.6500,68.0,0.6800,63.0,0.6300,,,65.0,0.6506,,,68.0,0.6800,68.0,0.6800,65,0.6500,68,0.6800,64,0.6400,68,0.6800,63,0.6300,66,0.6600,62,0.6200,66,0.6600,KXNFLGAME-25SEP21LAPHI-PHI
1758081600,97064,12729448,63.0,0.6300,66.0,0.6600,63.0,0.6300,,,64.0,0.6467,,,65.0,0.6500,65.0,0.6500,64,0.6400,66,0.6600,64,0.6400,65,0.6500,63,0.6300,64,0.6400,63,0.6300,63,0.6300,KXNFLGAME-25SEP21LAPHI-PHI
1758168000,150363,12729448,64.0,0.6400,65.0,0.6500,63.0,0.6300,,,64.0,0.6413,,,64.0,0.6400,63.0,0.6300,64,0.6400,65,0.6500,64,0.6400,64,0.6400,63,0.6300,64,0.6400,63,0.6300,63,0.6300,KXNFLGAME-25SEP21LAPHI-PHI
1758254400,237191,12729448,64.0,0.6400,65.0,0.6500,63.0,0.6300,,,64.0,0.6426,,,64.0,0.6400,64.0,0.6400,64,0.6400,65,0.6500,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,KXNFLGAME-25SEP21LAPHI-PHI
1758340800,321661,12729448,64.0,0.6400,64.0,0.6400,63.0,0.6300,,,63.0,0.6384,,,64.0,0.6400,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,KXNFLGAME-25SEP21LAPHI-PHI
1758427200,482211,12729448,64.0,0.6400,65.0,0.6500,62.0,0.6200,,,63.0,0.6375,,,64.0,0.6400,64.0,0.6400,64,0.6400,65,0.6500,63,0.6300,64,0.6400,63,0.6300,64,0.6400,62,0.6200,63,0.6300,KXNFLGAME-25SEP21LAPHI-PHI
1757908800,8260,9752492,34.0,0.3400,36.0,0.3600,30.0,0.3000,,,34.0,0.3400,,,34.0,0.3400,34.0,0.3400,34,0.3400,44,0.4400,33,0.3300,34,0.3400,31,0.3100,33,0.3300,29,0.2900,32,0.3200,KXNFLGAME-25SEP21LAPHI-LA
1757995200,43318,9752492,37.0,0.3700,37.0,0.3700,33.0,0.3300,,,35.0,0.3531,,,34.0,0.3400,34.0,0.3400,37,0.3700,39,0.3900,34,0.3400,34,0.3400,35,0.3500,36,0.3600,31,0.3100,31,0.3100,KXNFLGAME-25SEP21LAPHI-LA
1758081600,97562,9752492,37.0,0.3700,37.0,0.3700,35.0,0.3500,,,36.0,0.3681,,,37.0,0.3700,37.0,0.3700,37,0.3700,38,0.3800,36,0.3600,37,0.3700,36,0.3600,36,0.3600,35,0.3500,35,0.3500,KXNFLGAME-25SEP21LAPHI-LA
1758168000,144360,9752492,37.0,0.3700,37.0,0.3700,35.0,0.3500,,,36.0,0.3685,,,37.0,0.3700,37.0,0.3700,37,0.3700,37,0.3700,36,0.3600,37,0.3700,35,0.3500,36,0.3600,35,0.3500,36,0.3600,KXNFLGAME-25SEP21LAPHI-LA
1758254400,188132,9752492,37.0,0.3700,37.0,0.3700,35.0,0.3500,,,36.0,0.3692,,,37.0,0.3700,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,35,0.3500,35,0.3500,KXNFLGAME-25SEP21LAPHI-LA
1758340800,304377,9752492,37.0,0.3700,37.0,0.3700,36.0,0.3600,,,36.0,0.3697,,,37.0,0.3700,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,KXNFLGAME-25SEP21LAPHI-LA
1758427200,435120,9752492,36.0,0.3600,38.0,0.3800,35.0,0.3500,,,37.0,0.3738,,,37.0,0.3700,37.0,0.3700,36,0.3600,38,0.3800,36,0.3600,37,0.3700,35,0.3500,37,0.3700,35,0.3500,36,0.3600,KXNFLGAME-25SEP21LAPHI-LA
1757908800,10457,2436723,72.0,0.7200,74.0,0.7400,69.0,0.6900,,,71.0,0.7193,,,71.0,0.7100,72.0,0.7200,72,0.7200,74,0.7400,71,0.7100,72,0.7200,69,0.6900,72,0.7200,68,0.6800,71,0.7100,KXNFLGAME-25SEP21LVWAS-WAS
1757995200,63028,2436723,67.0,0.6700,73.0,0.7300,61.0,0.6100,,,66.0,0.6661,,,72.0,0.7200,72.0,0.7200,67,0.6700,73,0.7300,62,0.6200,72,0.7200,64,0.6400,72,0.7200,56,0.5600,69,0.6900,KXNFLGAME-25SEP21LVWAS-WAS
1758081600,106612,2436723,65.0,0.6500,86.0,0.8600,62.0,0.6200,,,67.0,0.6796,,,67.0,0.6700,67.0,0.6700,65,0.6500,87,0.8700,63,0.6300,67,0.6700,64,0.6400,70,0.7000,62,0.6200,64,0.6400,KXNFLGAME-25SEP21LVWAS-WAS
1758168000,136260,2436723,63.0,0.6300,65.0,0.6500,62.0,0.6200,,,64.0,0.6419,,,65.0,0.6500,65.0,0.6500,63,0.6300,65,0.6500,63,0.6300,65,0.6500,62,0.6200,64,0.6400,62,0.6200,64,0.6400,KXNFLGAME-25SEP21LVWAS-WAS
1758254400,154768,2436723,63.0,0.6300,63.0,0.6300,62.0,0.6200,,,62.0,0.6286,,,63.0,0.6300,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,KXNFLGAME-25SEP21LVWAS-WAS
