end_period_ts,open_interest,volume,price.close,price.high,price.low,price.max,price.mean,price.min,price.open,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,price.close_dollars,price.high_dollars,price.low_dollars,price.mean_dollars,price.open_dollars,market
1760194800,92205,2321180,37.0,37.0,36.0,,36.0,,37.0,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,0.3700,0.3700,0.3600,0.3699,0.3700,KXNFLGAME-25OCT12NENO-NO
1760198400,93796,2321180,37.0,37.0,36.0,,36.0,,37.0,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,0.3700,0.3700,0.3600,0.3693,0.3700,KXNFLGAME-25OCT12NENO-NO
1760202000,94358,2321180,37.0,37.0,37.0,,37.0,,37.0,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,0.3700,0.3700,0.3700,0.3700,0.3700,KXNFLGAME-25OCT12NENO-NO
1760205600,94698,2321180,37.0,37.0,37.0,,37.0,,37.0,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,0.3700,0.3700,0.3700,0.3700,0.3700,KXNFLGAME-25OCT12NENO-NO
1760209200,95129,2321180,37.0,37.0,36.0,,36.0,,37.0,37.0,0.3700,37,0.3700,37,0.3700,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,0.3700,0.3700,0.3600,0.3697,0.3700,KXNFLGAME-25OCT12NENO-NO
1760212800,98665,2321180,36.0,37.0,36.0,,36.0,,37.0,37.0,0.3700,36,0.3600,37,0.3700,36,0.3600,37,0.3700,35,0.3500,36,0.3600,35,0.3500,36,0.3600,0.3600,0.3700,0.3600,0.3605,0.3700,KXNFLGAME-25OCT12NENO-NO
1760216400,99624,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3599,0.3600,KXNFLGAME-25OCT12NENO-NO
1760220000,99778,2321180,36.0,36.0,35.0,,35.0,,35.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3579,0.3500,KXNFLGAME-25OCT12NENO-NO
1760223600,100270,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760227200,104427,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3598,0.3600,KXNFLGAME-25OCT12NENO-NO
1760230800,110426,2321180,36.0,36.0,34.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,35,0.3500,36,0.3600,35,0.3500,35,0.3500,34,0.3400,35,0.3500,0.3600,0.3600,0.3400,0.3510,0.3600,KXNFLGAME-25OCT12NENO-NO
1760234400,111832,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760238000,115049,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3595,0.3600,KXNFLGAME-25OCT12NENO-NO
1760241600,117461,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760245200,125196,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,37,0.3700,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3599,0.3600,KXNFLGAME-25OCT12NENO-NO
1760248800,187135,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,37,0.3700,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3599,0.3600,KXNFLGAME-25OCT12NENO-NO
1760252400,189289,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,37,0.3700,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3565,0.3600,KXNFLGAME-25OCT12NENO-NO
1760256000,194367,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3597,0.3600,KXNFLGAME-25OCT12NENO-NO
1760259600,195158,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760263200,195567,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760266800,195646,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760270400,199016,2321180,36.0,36.0,36.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3600,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760274000,208635,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3598,0.3600,KXNFLGAME-25OCT12NENO-NO
1760277600,214345,2321180,36.0,36.0,35.0,,36.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3600,0.3600,KXNFLGAME-25OCT12NENO-NO
1760281200,220104,2321180,36.0,36.0,35.0,,35.0,,36.0,36.0,0.3600,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,35,0.3500,35,0.3500,0.3600,0.3600,0.3500,0.3599,0.3600,KXNFLGAME-25OCT12NENO-NO
1760284800,229582,2321180,37.0,37.0,35.0,,36.0,,36.0,36.0,0.3600,37,0.3700,37,0.3700,36,0.3600,36,0.3600,36,0.3600,36,0.3600,35,0.3500,35,0.3500,0.3700,0.3700,0.3500,0.3690,0.3600,KXNFLGAME-25OCT12NENO-NO
1760288400,435915,2321180,37.0,39.0,36.0,,38.0,,37.0,37.0,0.3700,39,0.3900,39,0.3900,37,0.3700,37,0.3700,37,0.3700,38,0.3800,36,0.3600,36,0.3600,0.3700,0.3900,0.3600,0.3816,0.3700,KXNFLGAME-25OCT12NENO-NO
1760292000,874337,2321180,31.0,50.0,19.0,,31.0,,39.0,37.0,0.3700,31,0.3100,50,0.5000,21,0.2100,39,0.3900,30,0.3000,45,0.4500,19,0.1900,37,0.3700,0.3100,0.5000,0.1900,0.3158,0.3900,KXNFLGAME-25OCT12NENO-NO
1760295600,1038100,2321180,19.0,46.0,12.0,,28.0,,30.0,31.0,0.3100,19,0.1900,46,0.4600,12,0.1200,31,0.3100,17,0.1700,43,0.4300,10,0.1000,30,0.3000,0.1900,0.4600,0.1200,0.2808,0.3000,KXNFLGAME-25OCT12NENO-NO
1760299200,1344830,2321180,3.0,36.0,1.0,,17.0,,17.0,19.0,0.1900,3,0.0300,36,0.3600,2,0.0200,19,0.1900,1,0.0100,32,0.3200,1,0.0100,17,0.1700,0.0300,0.3600,0.0100,0.1748,0.1700,KXNFLGAME-25OCT12NENO-NO
1759698000,699,3228320,49.0,49.0,49.0,,49.0,,49.0,73.0,0.7300,73,0.7300,73,0.7300,65,0.6500,73,0.7300,49,0.4900,50,0.5000,49,0.4900,49,0.4900,0.4900,0.4900,0.4900,0.4900,0.4900,KXNFLGAME-25OCT12NENO-NE
1759701600,725,3228320,70.0,73.0,50.0,,72.0,,73.0,49.0,0.4900,71,0.7100,73,0.7300,65,0.6500,73,0.7300,49,0.4900,51,0.5100,49,0.4900,49,0.4900,0.7000,0.7300,0.5000,0.7204,0.7300,KXNFLGAME-25OCT12NENO-NE
1759705200,985,3228320,61.0,61.0,58.0,,60.0,,58.0,70.0,0.7000,61,0.6100,71,0.7100,58,0.5800,71,0.7100,60,0.6000,60,0.6000,49,0.4900,49,0.4900,0.6100,0.6100,0.5800,0.6088,0.5800,KXNFLGAME-25OCT12NENO-NE
1759708800,1351,3228320,61.0,61.0,61.0,,61.0,,61.0,61.0,0.6100,61,0.6100,71,0.7100,60,0.6000,61,0.6100,57,0.5700,60,0.6000,57,0.5700,60,0.6000,0.6100,0.6100,0.6100,0.6100,0.6100,KXNFLGAME-25OCT12NENO-NE
1759712400,2463,3228320,70.0,70.0,61.0,,61.0,,61.0,61.0,0.6100,71,0.7100,71,0.7100,60,0.6000,61,0.6100,48,0.4800,57,0.5700,48,0.4800,57,0.5700,0.7000,0.7000,0.6100,0.6106,0.6100,KXNFLGAME-25OCT12NENO-NE
1759716000,2509,3228320,71.0,71.0,70.0,,70.0,,71.0,70.0,0.7000,71,0.7100,71,0.7100,65,0.6500,71,0.7100,48,0.4800,48,0.4800,48,0.4800,48,0.4800,0.7100,0.7100,0.7000,0.7057,0.7100,KXNFLGAME-25OCT12NENO-NE
1759719600,2570,3228320,71.0,71.0,48.0,,70.0,,71.0,71.0,0.7100,67,0.6700,71,0.7100,65,0.6500,71,0.7100,54,0.5400,56,0.5600,48,0.4800,48,0.4800,0.7100,0.7100,0.4800,0.7003,0.7100,KXNFLGAME-25OCT12NENO-NE
1759723200,3398,3228320,70.0,73.0,64.0,,68.0,,64.0,71.0,0.7100,70,0.7000,73,0.7300,66,0.6600,67,0.6700,49,0.4900,64,0.6400,48,0.4800,54,0.5400,0.7000,0.7300,0.6400,0.6818,0.6400,KXNFLGAME-25OCT12NENO-NE
1759726800,8629,3228320,67.0,71.0,65.0,,66.0,,70.0,70.0,0.7000,67,0.6700,71,0.7100,65,0.6500,70,0.7000,63,0.6300,64,0.6400,48,0.4800,49,0.4900,0.6700,0.7100,0.6500,0.6605,0.7000,KXNFLGAME-25OCT12NENO-NE
1759730400,8938,3228320,67.0,67.0,63.0,,66.0,,67.0,67.0,0.6700,67,0.6700,71,0.7100,66,0.6600,67,0.6700,63,0.6300,63,0.6300,62,0.6200,63,0.6300,0.6700,0.6700,0.6300,0.6602,0.6700,KXNFLGAME-25OCT12NENO-NE
1759734000,9808,3228320,67.0,67.0,67.0,,67.0,,67.0,67.0,0.6700,67,0.6700,71,0.7100,66,0.6600,67,0.6700,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6700,0.6700,0.6700,0.6700,0.6700,KXNFLGAME-25OCT12NENO-NE
1759737600,10704,3228320,67.0,67.0,67.0,,67.0,,67.0,67.0,0.6700,67,0.6700,67,0.6700,67,0.6700,67,0.6700,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6700,0.6700,0.6700,0.6700,0.6700,KXNFLGAME-25OCT12NENO-NE
1759741200,10704,3228320,,,,,,,,67.0,0.6700,67,0.6700,67,0.6700,67,0.6700,67,0.6700,63,0.6300,63,0.6300,63,0.6300,63,0.6300,,,,,,KXNFLGAME-25OCT12NENO-NE
1759744800,10704,3228320,,,,,,,,67.0,0.6700,67,0.6700,67,0.6700,67,0.6700,67,0.6700,63,0.6300,63,0.6300,63,0.6300,63,0.6300,,,,,,KXNFLGAME-25OCT12NENO-NE
1759748400,10704,3228320,,,,,,,,67.0,0.6700,66,0.6600,71,0.7100,66,0.6600,67,0.6700,62,0.6200,63,0.6300,62,0.6200,63,0.6300,,,,,,KXNFLGAME-25OCT12NENO-NE
1759752000,10718,3228320,66.0,66.0,66.0,,66.0,,66.0,67.0,0.6700,66,0.6600,66,0.6600,66,0.6600,66,0.6600,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759755600,12675,3228320,63.0,65.0,61.0,,64.0,,65.0,66.0,0.6600,63,0.6300,71,0.7100,63,0.6300,66,0.6600,62,0.6200,63,0.6300,61,0.6100,62,0.6200,0.6300,0.6500,0.6100,0.6412,0.6500,KXNFLGAME-25OCT12NENO-NE
1759759200,14317,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,65,0.6500,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759762800,15497,3228320,64.0,64.0,63.0,,63.0,,63.0,63.0,0.6300,64,0.6400,65,0.6500,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,0.6400,0.6400,0.6300,0.6346,0.6300,KXNFLGAME-25OCT12NENO-NE
1759766400,18951,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759770000,20053,3228320,66.0,66.0,64.0,,65.0,,64.0,64.0,0.6400,66,0.6600,66,0.6600,64,0.6400,64,0.6400,65,0.6500,65,0.6500,63,0.6300,63,0.6300,0.6600,0.6600,0.6400,0.6537,0.6400,KXNFLGAME-25OCT12NENO-NE
1759773600,21135,3228320,66.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,63,0.6300,65,0.6500,0.6600,0.6600,0.6500,0.6592,0.6600,KXNFLGAME-25OCT12NENO-NE
1759777200,21735,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759780800,24470,3228320,66.0,66.0,65.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759784400,25242,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759788000,26230,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759791600,26594,3228320,66.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6599,0.6600,KXNFLGAME-25OCT12NENO-NE
1759795200,27612,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759798800,27953,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759802400,28832,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759806000,30054,3228320,66.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6596,0.6600,KXNFLGAME-25OCT12NENO-NE
1759809600,37309,3228320,66.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6597,0.6600,KXNFLGAME-25OCT12NENO-NE
1759813200,39833,3228320,66.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6597,0.6600,KXNFLGAME-25OCT12NENO-NE
1759816800,41609,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759820400,46143,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759824000,46157,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759827600,46157,3228320,,,,,,,,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,,,,,,KXNFLGAME-25OCT12NENO-NE
1759831200,46164,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759834800,46164,3228320,,,,,,,,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,,,,,,KXNFLGAME-25OCT12NENO-NE
1759838400,46618,3228320,66.0,66.0,66.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6600,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759842000,53027,3228320,66.0,66.0,65.0,,66.0,,66.0,66.0,0.6600,66,0.6600,66,0.6600,66,0.6600,66,0.6600,65,0.6500,65,0.6500,65,0.6500,65,0.6500,0.6600,0.6600,0.6500,0.6600,0.6600,KXNFLGAME-25OCT12NENO-NE
1759845600,64678,3228320,65.0,66.0,65.0,,65.0,,66.0,66.0,0.6600,65,0.6500,66,0.6600,65,0.6500,66,0.6600,64,0.6400,65,0.6500,64,0.6400,65,0.6500,0.6500,0.6600,0.6500,0.6511,0.6600,KXNFLGAME-25OCT12NENO-NE
1759849200,66957,3228320,64.0,65.0,64.0,,64.0,,65.0,65.0,0.6500,64,0.6400,65,0.6500,64,0.6400,65,0.6500,63,0.6300,64,0.6400,63,0.6300,64,0.6400,0.6400,0.6500,0.6400,0.6454,0.6500,KXNFLGAME-25OCT12NENO-NE
1759852800,68260,3228320,64.0,64.0,63.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6300,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759856400,70314,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759860000,71641,3228320,63.0,64.0,63.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,62,0.6200,63,0.6300,0.6300,0.6400,0.6300,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759863600,75864,3228320,64.0,64.0,64.0,,64.0,,64.0,63.0,0.6300,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759867200,76883,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759870800,77573,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759874400,78113,3228320,64.0,64.0,63.0,,63.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6300,0.6395,0.6400,KXNFLGAME-25OCT12NENO-NE
1759878000,82506,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759881600,82728,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759885200,83968,3228320,64.0,64.0,64.0,,64.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6400,0.6400,0.6400,KXNFLGAME-25OCT12NENO-NE
1759888800,84138,3228320,64.0,64.0,63.0,,63.0,,64.0,64.0,0.6400,64,0.6400,64,0.6400,64,0.6400,64,0.6400,63,0.6300,63,0.6300,63,0.6300,63,0.6300,0.6400,0.6400,0.6300,0.6398,0.6400,KXNFLGAME-25OCT12NENO-NE
1759892400,85702,3228320,63.0,63.0,62.0,,62.0,,63.0,64.0,0.6400,63,0.6300,64,0.6400,63,0.6300,64,0.6400,62,0.6200,63,0.6300,62,0.6200,63,0.6300,0.6300,0.6300,0.6200,0.6299,0.6300,KXNFLGAME-25OCT12NENO-NE
1759896000,86712,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759899600,88069,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759903200,88211,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759906800,88621,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759910400,88621,3228320,,,,,,,,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,,,,,,KXNFLGAME-25OCT12NENO-NE
1759914000,88621,3228320,62.0,62.0,62.0,,62.0,,62.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,KXNFLGAME-25OCT12NENO-NE
1759917600,88698,3228320,63.0,63.0,63.0,,63.0,,63.0,62.0,0.6200,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759921200,88718,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759924800,88723,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759928400,90863,3228320,63.0,63.0,63.0,,63.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6300,0.6300,0.6300,KXNFLGAME-25OCT12NENO-NE
1759932000,93440,3228320,63.0,63.0,62.0,,62.0,,63.0,63.0,0.6300,63,0.6300,63,0.6300,63,0.6300,63,0.6300,62,0.6200,62,0.6200,62,0.6200,62,0.6200,0.6300,0.6300,0.6200,0.6296,0.6300,KXNFLGAME-25OCT12NENO-NE
